Date,Togo,Algeria,Senegal,Morocco,Weigh_Feeder_rate_ A(TPH),Weigh_feeder_rate_B(TPH),Ball_mill_amps,MILL_FEED_END_BRNG_TEMP(°C),MILL_DISCH_END_BRNG_TEMP(°C),PINION_DE_BRNG_TEMP(°C),MILL_FEED_END_BRNG_TEMP(°C),MILL_DISCH_END_BRNG_TEMP(°C),PINION_NDE_BRNG_TEMP(°C),BALL_MILL_VENT_SYS_TEMP(°C),BALL_MILL_VENT_FAN_AMPS,SCREW_CONV _ AMPS(Ball mill Outlet),GR_Silo_level(%),Ball_mill_stack_SPM,Plant_air_pressure(kg/cm2),BAG_FLTR_SUC_PRESSURE(mmWC),FAN_SUC_PRESSURE(mmWC),BAG_FILTER_DP(mmWC),GRS_AIR_SLIDE_BLWR_CURRENT_AMPS,BALL_MILL_AIRSLIDE_BLWR _AMPS,BALL_MILL_VIBRATION_A(mm/s),BALL_MILL_VIBRATION_B(mm/s),BALL_MILL_VIBRATION_C(mm/s),BALL_MILL_VIBRATION_D(mm/s),"BALL_MILL_WND_TEMP_A(°C)
",BALL_MILL_WND_TEMP_B(°C),BALL_MILL_WND_TEMP_C(°C),BALL_MILL_WND_TEMP_D(°C),BALL_MILL_WND_TEMP_E(°C),BALL_MILL_WND_TEMP_F(°C),HP_LUBR_OIL_PRESSURE_1 (kg/cm2),HP_LUBR_OIL_PRESSURE_2(kg/cm2),MAIN_GEARBOX_LUBE_OIL_PRESSURE(kg/cm2),LUBR_OIL_RESV_LVL(%),LUBR_OIL_RESV_TEMP(°C),SCREW_CONV _ CURRENT(Amps),BUCKET_ELEVATOR_CURRENT(Amps),T- (% Moisture content in rock),T- (% P2O5 in rock),T- (BPL in rock (P2O5 x 2.185)),T- (% Cao in rock),T- (% Fe2O3),T- (% Al2O3),T- (% MgO),T- (% F),T- (Cl),T- (% SiO2),T- (% Organic Carbon),T- (CaO / P2O5),T- (F / SiO2),T- (F / P2O5),T- (MER),T- (> 420 microns),T- (420  355 microns),T- (355  212 microns),T- (212  150 microns),T- (150  75 microns),T- (< 75 microns),T- (Bulk Density Kg/Cft),A- (% Moisture content in rock),A- (% P2O5 in rock),A- (BPL in rock (P2O5 x 2.185)),A- (% Cao in rock),A- (% Fe2O3),A- (% Al2O3),A- (% MgO),A- (% F),A- (Cl),A- (% SiO2),A- (% Organic Carbon),A- (CaO / P2O5),A- (F / SiO2),A- (F / P2O5),A- (MER),A- (> 420 microns),A- (420  355 microns),A- (355  212 microns),A- (212  150 microns),A- (150  75 microns),A- (< 75 microns),A- (Bulk Density Kg/Cft),S- (% Moisture content in rock),S- (% P2O5 in rock),S- (BPL in rock (P2O5 x 2.185)),S- (% Cao in rock),S- (% Fe2O3),S- (% Al2O3),S- (% MgO),S- (% F),S- (Cl),S- (% SiO2),S- (% Organic Carbon),S- (CaO / P2O5),S- (F / SiO2),S- (F / P2O5),S- (MER),S- (> 420 microns),S- (420  355 microns),S- (355  212 microns),S- (212  150 microns),S- (150  75 microns),S- (< 75 microns),S- (Bulk Density Kg/Cft),M- (% Moisture content in rock),M- (% P2O5 in rock),M- (BPL in rock (P2O5 x 2.185)),M- (% Cao in rock),M- (% Fe2O3),M- (% Al2O3),M- (% MgO),M- (% F),M- (Cl),M- (% SiO2),M- (% Organic Carbon),M- (CaO / P2O5),M- (F / SiO2),M- (F / P2O5),M- (MER),M- (> 420 microns),M- (420  355 microns),M- (355  212 microns),M- (212  150 microns),M- (150  75 microns),M- (< 75 microns),M- (Bulk Density Kg/Cft),> 35,35 to 200,< 200,X1,X2,X3,X4,X5,X6
07-04-2024 04:19,40,50,10,0,30.89260975,46.48347206,82.14735607,45.17194437,47.33879786,46.51374011,43.38072754,44.12037532,55.52722815,43.69555602,71.99002372,27.88967095,81.49256185,1.079465294,6.97338571,55.10125308,511.5776228,456.4763697,11.7417192,11.80430096,0.423493886,0.671735378,0.749763298,0.515101147,64.7163105,64.45928712,63.13047689,63.50810235,66.28436392,65.41181438,29.11109299,19.54579875,1.736335991,81.4901186,45.9208912,28.30508129,25.95642155,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:20,40,50,10,0,31.07177212,46.37970225,80.47560465,45.17393788,47.33031292,46.52204365,43.3888307,44.12465051,55.55532353,43.69044406,72.12694489,28.10489264,81.49482611,1.0338773,6.45304068,55.32681098,512.9407352,457.6139242,11.84320079,11.87957411,0.538339136,0.67981132,0.749710729,0.594517541,64.70009304,64.46361024,63.11173961,63.49229875,66.29475016,65.41361692,29.08631225,19.59064734,1.736570826,81.50410438,45.9228794,28.32840292,27.39920448,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:22,40,50,10,0,31.02755875,46.30048488,81.6861015,45.18785086,47.36055091,46.58161294,43.40740778,44.15634622,55.63448758,43.68091495,71.58101176,27.82690929,81.49871761,1.101734439,6.458021861,55.7407489,512.354479,456.6137301,11.67128065,11.72237057,0.487205879,0.624830556,0.750004648,0.545139733,64.66497023,64.39568958,63.08437548,63.45775101,66.23862979,65.37388077,29.13425748,19.55364263,1.735662221,81.46797307,45.91748743,28.35663961,25.4881357,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:23,40,50,10,0,31.1292662,46.45645538,80.47292477,45.18756573,47.37256176,46.59812682,43.40955284,44.18805646,55.65442863,43.6502276,71.67056757,27.84596578,81.49292933,1.096560252,5.832491411,55.01488568,512.6312356,457.61635,11.63313259,11.71953791,0.567607133,0.716484798,0.749060489,0.557838503,64.65555328,64.43666425,63.06811007,63.4463457,66.24517367,65.38048422,29.11985695,19.56509766,1.740850841,81.56982291,45.90485417,28.29519374,24.5278935,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:25,40,50,10,0,30.96320741,46.37663829,82.1159859,45.20539536,47.40125468,46.64523167,43.40647731,44.20182933,55.7344339,43.61810381,71.8476489,27.88998576,81.49511603,1.224959306,6.418350936,55.11418674,512.2298303,457.1156435,11.72062311,11.74306427,0.512441224,0.706365614,0.749588202,0.530549065,64.640453,64.40420706,63.05859092,63.43591855,66.20660209,65.33886562,29.14582891,19.56606824,1.739713256,81.50742018,45.88744833,28.26370691,25.24808388,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:26,40,50,10,0,30.92905064,46.42065854,80.89412293,45.1956525,47.38115736,46.65530048,43.40965802,44.2040366,55.74981148,43.60240672,71.6565835,27.90399419,81.49691622,1.291068762,6.002140179,54.0078947,512.7175538,458.7096591,11.68982757,11.75291878,0.416527138,0.626081133,0.752726667,0.522262454,64.61891805,64.36498657,63.04018148,63.41794704,66.18117634,65.32374877,29.13783005,19.53925183,1.737791188,81.48316035,45.88486714,28.30636333,25.07716845,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:27,40,50,10,0,30.76037643,46.5016383,80.55108956,45.21523882,47.42579382,46.68116318,43.44352976,44.21630101,55.80250195,43.5911619,71.99655452,27.98712869,81.49434278,1.160930701,6.870448785,54.19511721,514.1742319,459.9791147,11.78573994,11.81678719,0.550669822,0.672257493,0.749023185,0.583458758,64.59670754,64.35797858,63.00350023,63.40239465,66.14671871,65.2689213,29.13665148,19.57009099,1.738785692,81.53693933,45.87471377,28.22210183,25.88322627,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:28,40,50,10,0,30.9374937,46.50161246,82.38664826,45.22153907,47.43619699,46.70306471,43.4373198,44.23128778,55.8357053,43.56372636,71.91277264,27.92101033,81.49871058,1.094912105,6.086833506,54.16465462,514.3646342,460.1999795,11.68844202,11.75093362,0.476888085,0.667308399,0.749503124,0.505477383,64.60638697,64.35795137,63.03679129,63.40264452,66.14876761,65.27451476,29.18183323,19.51963527,1.736469149,81.61640511,45.87800495,28.30595989,26.92515528,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:29,40,50,10,0,30.91783481,46.38009505,80.17943593,45.22485901,47.44705533,46.70379971,43.43501094,44.22452129,55.86594289,43.53365021,72.08873902,28.08177393,81.49343944,1.076284515,6.951244418,53.9545041,514.0651598,460.1106557,11.82869606,11.86010781,0.463031248,0.735678995,0.749608659,0.532956643,64.6033094,64.37006737,63.01155031,63.39630511,66.134374,65.27093759,29.16707582,19.54519688,1.739305934,81.54018191,45.86672824,28.29341483,26.28568578,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:30,40,50,10,0,30.81679763,46.55207555,81.34044888,45.21998836,47.46808456,46.73922868,43.44038903,44.25257108,55.91342086,43.51466217,72.1241086,28.05045041,81.48917647,1.034556414,6.250685555,53.19010228,514.5048561,461.3147538,11.79473902,11.85837352,0.549757718,0.669815082,0.750795228,0.510901643,64.59951969,64.34159349,63.00269527,63.38974073,66.1244751,65.26913564,29.12786378,19.54789887,1.738756539,81.66314105,45.85683105,28.39010336,25.89000039,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:31,40,50,10,0,30.93413339,46.44754527,80.85577408,45.19249228,47.45840508,46.76319064,43.43812315,44.25072719,55.92969041,43.49118506,71.76658192,27.97552275,81.496235,1.038397527,6.374292976,53.10877705,515.1712857,462.0625086,11.77243278,11.80489114,0.41015724,0.551335288,0.749685476,0.515088759,64.56374589,64.33723968,62.99907596,63.38121439,66.12466579,65.24710103,29.15750673,19.57374457,1.73855799,81.55332498,45.85157249,28.32531819,26.94990054,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:32,40,50,10,0,30.93220763,46.44593424,80.93991488,45.21198694,47.46173948,46.77339805,43.4438822,44.25532801,55.97647111,43.46871929,71.95294794,28.01822903,81.49572586,1.033981356,6.949754016,54.35516052,513.4280993,459.0729388,11.76525033,11.8032568,0.508570128,0.604286883,0.749655919,0.537888485,64.55985968,64.32660359,62.96283955,63.33789671,66.08779302,65.22405298,29.17372377,19.5593953,1.736968762,81.314434,45.84831883,28.29809228,26.70190985,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:33,40,50,10,0,30.91385395,46.48726112,82.13591394,45.20964087,47.47644138,46.78308152,43.4332549,44.25952974,55.99809084,43.42566194,71.66948672,27.96300365,81.50079316,1.269044561,6.224780893,54.6511072,512.6425779,457.9914707,11.71996739,11.73741875,0.427173595,0.669620245,0.748854599,0.526929203,64.54424566,64.31821244,62.96496326,63.35307146,66.10326347,65.23307614,29.16362488,19.52553195,1.738120348,81.59500463,45.84150031,28.31024023,25.84276629,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:34,40,50,10,0,31.06127642,46.51932039,80.39453553,45.21366466,47.49262018,46.82375842,43.44533725,44.27939081,56.03238391,43.37559677,71.81849569,27.94176743,81.49211224,1.219262303,6.167646276,54.50706537,512.5634424,458.056377,11.72036612,11.74508355,0.558622288,0.72629836,0.74962071,0.578549103,64.55158523,64.28900685,62.98351768,63.35462875,66.07677673,65.2123659,29.13106067,19.59016534,1.741372266,81.55189182,45.83616158,28.42172801,25.1286107,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:35,40,50,10,0,30.78100722,46.48967498,81.60812322,45.20672042,47.4922068,46.83157431,43.43670003,44.28514953,56.06716234,43.33588603,72.01211821,28.02569988,81.50165948,1.228372982,6.984641861,53.48148694,513.1834098,459.7019228,11.77382339,11.77768209,0.501081686,0.679998587,0.749371549,0.510561569,64.54352077,64.29958412,62.96745049,63.34221579,66.09294588,65.22122471,29.1429701,19.48911163,1.736551903,81.62531175,45.83561988,28.41590342,26.01521201,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:36,40,50,10,0,30.91637696,46.38870488,81.7307586,45.22335904,47.49656722,46.8520823,43.46084668,44.28928069,56.11575185,43.32201673,71.77934537,27.96235667,81.49672317,1.150868746,6.252231694,53.4890987,513.4275757,459.938477,11.69367311,11.76592243,0.483253404,0.695730935,0.749264789,0.521496398,64.5183044,64.27490182,62.98180924,63.34602241,66.08707947,65.22638363,29.1705815,19.56436929,1.739051198,81.46968537,45.83415478,28.3739034,24.70630525,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:39,40,50,10,0,30.84983308,46.429032,80.51190344,45.2225396,47.53509505,46.92155081,43.46444907,44.33824552,56.22667251,43.22911471,71.91190312,28.09311587,81.48892636,1.035351377,5.949393059,52.69470022,513.1013193,460.4066191,11.83640392,11.91194282,0.521780283,0.707125434,0.778472909,0.549864368,64.50284895,64.24242237,62.94311866,63.32697611,66.06452659,65.20059172,29.1623248,19.56941767,1.738181153,81.5393665,45.82591032,28.40084723,26.12595092,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:41,40,50,10,0,30.81595999,46.26687945,81.68977229,45.22717261,47.55430348,46.96387323,43.47453486,44.34441042,56.27727832,43.17358131,72.39937685,28.13812545,81.50058253,1.098314286,6.284893691,55.51732316,512.0000464,456.4827232,11.83803854,11.87344687,0.505855075,0.630314387,0.749718738,0.492617368,64.47623938,64.23914628,62.94111714,63.31332973,66.0520296,65.19373396,29.1277691,19.60017979,1.737394267,81.54585199,45.81181691,28.29908489,25.65547755,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:42,40,50,10,0,30.91144697,46.4035779,81.19724503,45.22382854,47.56690165,47.33149496,43.48319082,44.32966886,56.29329596,43.13417827,72.26350878,28.07551504,81.49907502,1.205775577,6.178983203,46.07712287,512.832546,466.7554231,11.85387546,11.84854664,0.49005304,0.581000839,0.750016599,0.55173742,64.49700928,64.24329585,62.94083698,63.32399962,66.04597225,65.18000011,29.1995592,19.5419396,1.737495403,81.34193279,45.81619132,28.2933788,26.99938502,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:43,40,50,10,0,31.14133654,46.54020769,80.64009709,45.22865548,47.58980214,47.81604003,43.47271298,44.34195537,56.34463761,43.13656489,72.2421969,28.12840024,81.49670175,1.188243687,6.941190182,46.0817118,513.4285059,467.3467941,11.86675396,11.91317639,0.399263992,0.703835383,0.750031133,0.529377261,64.47316678,64.22177005,62.93377809,63.31888346,66.04860883,65.18245865,29.1323519,19.51545503,1.746850873,81.60247093,45.79032873,28.20168813,25.79561428,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:44,40,50,10,0,31.05586758,46.45109208,81.39076925,45.21542422,47.57561435,48.19990473,43.48171277,44.38060939,56.36938404,43.13648346,72.09002708,28.06563256,81.49362157,1.182106303,6.136612542,45.38446485,513.2196047,467.8351398,11.83442949,11.88204089,0.457338145,0.757126231,0.749344869,0.587249835,64.47153942,64.22059125,62.96038548,63.31258642,66.0338459,65.18538254,29.10345339,19.57661092,1.740727683,81.44901893,45.8001136,28.29644232,26.95131558,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
07-04-2024 04:45,40,50,10,0,30.85606204,46.45263816,80.14712386,45.23105342,47.58837782,48.46590321,43.491402,44.41111345,56.42870025,43.12856616,72.07505116,28.04691123,81.49610885,1.104776392,6.817883631,45.04076116,513.346335,468.3055738,11.8309633,11.90296631,0.469536169,0.681963589,0.748889582,0.54049079,64.47672037,64.21897732,62.93317922,63.30369533,66.05034955,65.17462569,29.15712746,19.52496043,1.738569784,81.61601256,45.78193601,28.33958839,26.70894216,2.69,35.82,78.27,49.82,1.45,1.03,0.06,3.94,276,4.26,0.09,1.391,0.925,0.11,0.070910106,15.3,3.1,26.4,23.3,22.8,9.1,42.87,1.01,29.75,65,49.65,0.46,0.44,0.81,3.77,243,1.7,0.27,1.669,2.218,0.127,0.057478992,17.8,14.8,35.2,18.8,8.8,4.6,50.95,3.12,33.87,74,45.63,3.6,1.28,0.06,3.09,127,9.88,0.11,1.347,0.313,0.091,0.145851786,22.5,10.5,15,7,23,8.5,7.4,,,,,,,,,,,,,,,,,,,,,,,2.4,47.4,50.2,17.27,9.69,29.66,19.42,15.82,6.79
